,population,individual,species,x.1,y.1,x.2,y.2,x.3,y.3,x.4,y.4,x.5,y.5,x.6,y.6,x.7,y.7,x.8,y.8,x.9,y.9,x.10,y.10,x.11,y.11,x.12,y.12,x.13,y.13,x.14,y.14,x.15,y.15,x.16,y.16,x.17,y.17,x.18,y.18,x.19,y.19
422,GC,37,B,2.60482097,7.096598863,2.533034565,6.563328428,2.481758562,6.153120401,2.338185752,5.117345134,2.256144147,4.584074699,2.174102542,3.609830635,2.379206555,2.317675351,2.389461756,1.99976413,2.492013762,1.794660117,2.625331371,1.968998528,2.676607375,2.235633746,3.199622609,3.240643411,3.548299431,4.5943299,3.579065033,5.05581393,3.548299431,5.68138117,3.363705819,6.573583629,2.738138579,6.583838829,2.707372977,6.112099599,2.902221789,5.076324331
423,GC,38,B,2.563307494,7.214470284,2.408268734,6.583979328,2.418604651,6.07751938,2.408268734,4.816537468,2.408268734,4.196382429,2.439276486,3.204134367,2.728682171,1.684754522,2.728682171,1.178294574,2.852713178,0.981912145,2.966408269,1.167958656,3.142118863,1.777777778,3.4625323,2.832041344,3.803617571,4.361757106,3.782945736,4.826873385,3.710594315,5.746770026,3.441860465,6.697674419,2.594315245,6.604651163,2.604651163,6.087855297,3.018087855,4.785529716
424,GC,39,B,2.686708426,7.225617358,2.564585316,6.77783262,2.513700686,6.319870957,2.350869873,5.302178371,2.38140065,4.793332078,2.483169909,3.938470306,2.707062278,2.737593055,2.768123833,2.198215985,2.900423869,2.025208245,3.042900831,2.177862133,3.042900831,2.666354574,3.297323977,3.460154791,3.734931789,4.93580904,3.734931789,5.353063,3.551747124,6.167217069,3.297323977,6.879601879,2.717239204,6.747301843,2.656177648,6.309694031,2.951308498,5.281824519
425,GC,4,B,7.029863533,2.873651143,6.63974053,3.07253738,6.219019644,3.225526794,5.285784224,3.386165677,4.597331865,3.508557208,3.404014442,3.462660384,2.09595496,2.965444791,1.682883544,2.83540379,1.499296249,2.697713318,1.682883544,2.5982702,2.287191726,2.575321788,3.02919038,2.330538727,4.643228689,2.124003019,5.339330518,2.13930196,5.958937642,2.261693491,6.494400587,2.376435551,6.632091059,2.973094262,6.234318585,2.988393203,5.171042164,2.820104849
426,GC,40,B,3.322974678,7.62027835,3.138364973,7.15875409,3.005035742,6.645949355,2.717865091,5.507522845,2.656328523,4.830620596,2.615304144,3.712706276,2.789657754,2.60504805,2.964011364,1.887121422,3.076828405,1.62046296,3.230669826,1.825584854,3.281950299,2.225572546,3.74347456,3.148621068,4.153718347,4.912669354,4.204998821,5.487010656,4.112693968,6.245961663,4.040901306,6.98440048,3.292206394,7.107473616,3.302462488,6.645949355,3.405023435,5.51777894
427,GC,41,B,7.307733933,2.909178988,6.80268603,2.945253838,6.349173628,2.971021588,5.122628723,3.089553239,4.39597817,3.110167439,3.308579115,3.151395839,1.891352858,2.821568638,1.406919156,2.862797038,1.185316505,2.811261538,1.345076556,2.599965987,1.803742508,2.465973686,2.762302812,2.038229034,4.56089177,1.651712782,5.179317773,1.646559232,6.003885777,1.775397983,6.79237893,2.043382584,6.82845378,2.749418937,6.364634278,2.697883437,5.071093223,2.342288485
428,GC,42,B,2.676607375,6.932515652,2.594565769,6.399245217,2.553544966,5.958271588,2.481758562,4.943006722,2.471503361,4.45075709,2.430482558,3.702127441,2.666352174,2.389461756,2.676607375,2.071550535,2.738138579,1.83568092,2.932987391,2.020274532,2.953497793,2.338185752,3.507278629,3.271409013,3.68161704,4.491777893,3.691872241,4.973772324,3.650851438,5.619849966,3.589320234,6.122354799,2.748393779,6.409500418,2.748393779,5.906995585,3.097070602,4.963517124
429,GC,43,B,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
430,GC,44,B,3.097340595,6.871583438,2.789657754,6.389546988,2.625560239,5.948534917,2.328133493,4.922925448,2.266596925,4.266535389,2.256340831,3.148621068,2.676840713,1.969170179,2.748633375,1.589694676,2.91273089,1.343548404,3.035804027,1.569182487,2.984523553,1.917889706,3.292206394,2.779401659,3.712706276,4.297303673,3.72296237,4.86138888,3.640913613,5.456242372,3.538352666,6.543388409,2.994779648,6.369034799,2.953755269,5.948534917,3.015291837,4.86138888
431,GC,45,B,3.045794599,6.932515652,2.91247699,6.501797224,2.850945786,6.091589197,2.738138579,5.035303528,2.727883378,4.481522692,2.748393779,3.558554632,2.902221789,2.317675351,2.840690585,1.784404916,2.830435385,1.507514498,3.025284197,1.712618512,3.127836204,1.99976413,3.650851438,3.025284197,4.020038662,4.461012291,3.999528261,4.963517124,3.814934649,5.937761187,3.486768227,6.624859632,3.066305,6.501797224,3.025284197,6.060823595,3.343195418,5.086579532
432,GC,46,B,6.671709337,3.32047025,6.251201908,3.428161177,5.840950757,3.484570711,4.881988692,3.592261638,4.287124524,3.623030474,3.41021269,3.494826989,2.348687837,3.084575839,1.83074576,2.935859797,1.687157857,2.833297009,1.892283432,2.720477943,2.24099691,2.735862361,3.025602236,2.546121204,4.374302894,2.428173998,4.887116832,2.458942834,5.625568903,2.535864925,6.189664235,2.689709106,6.251201908,3.305085832,5.861463315,3.315342111,4.825579159,3.079447699
433,GC,47,B,7.778569707,3.099634402,7.168385267,3.212441609,6.640242433,3.232952011,5.404490752,3.253462412,4.784051112,3.181676007,3.645723838,3.104762002,2.194612943,2.715064377,1.825425719,2.745829979,1.604938905,2.648405573,1.784404916,2.479194762,2.215123344,2.407408357,3.312429816,2.038221133,4.860965117,1.879265523,5.409618353,1.869010322,6.383862416,1.99720033,7.537572491,2.556108767,7.178640468,3.012465196,6.665880435,3.002209996,5.353214749,2.627895171
434,GC,48,B,7.066627837,2.626146523,6.649124661,2.822012211,6.231621484,2.919945055,5.288373567,3.05395842,4.788400628,3.074575861,3.83484399,2.986951737,2.767891429,2.55398548,2.29884465,2.316884911,2.216374887,2.177717185,2.417394935,2.131327944,2.695730386,2.182871546,3.520428018,2.059166901,4.943031434,1.863301213,5.34507153,1.899381734,6.061527598,2.074629981,6.844990348,2.30657619,6.674896462,2.682844485,6.236775845,2.698307566,5.35022589,2.523059319
435,GC,49,B,7.009429657,2.863764787,6.476159222,3.022720397,5.97878199,3.120144803,4.922496321,3.258590012,4.312311881,3.238079611,3.461130226,3.186803608,2.133081739,2.858637186,1.881829323,2.843254385,1.68185291,2.781723181,1.876701722,2.61251237,2.15359214,2.530470765,3.020156597,2.094624737,4.517415895,1.976689929,4.948134323,1.966434728,5.865974782,2.079241936,6.706901237,2.361259954,6.491542023,2.879147588,5.999292391,2.863764787,4.855837517,2.60225717
436,GC,5,B,6.907320375,2.943431251,6.468882445,3.081885334,5.945833686,3.097269121,4.876660488,3.228031311,4.253617113,3.197263737,3.299822317,3.135728589,2.076811249,2.858820422,1.57683817,2.804977168,1.399924619,2.704982552,1.569146277,2.558836575,1.976816633,2.489609534,2.992146577,2.028095923,4.415146877,1.881949946,5.022806464,1.943485094,5.71507688,2.02040403,6.67656357,2.489609534,6.461190551,2.904971784,5.99967694,2.89727989,4.853584807,2.620371724
437,GC,50,B,6.756930879,2.651747473,6.210603897,2.847600542,5.787973591,2.955835133,4.932404921,3.100147921,4.422156136,3.172304314,3.659359973,3.265076821,2.365698912,3.290846961,2.04099514,3.363003355,1.845142071,3.301155018,1.979146802,3.131072089,2.262618349,2.976451245,3.185189385,2.450740376,4.298459461,2.028110069,4.849940471,1.981723816,5.504502044,1.940491591,6.179679729,2.043572154,6.23122001,2.698133726,5.803435675,2.698133726,4.71593574,2.584745108
438,GC,51,B,7.361686421,2.842656769,6.833654595,2.945187221,6.367141041,2.991325924,5.213673461,2.965693311,4.63437641,2.88366895,3.850018455,2.832403724,2.50686954,2.668355001,2.076241644,2.688861092,1.860927696,2.606836731,2.014723373,2.447914531,2.450477792,2.350510602,3.398884469,1.899376615,4.911208629,1.689189189,5.321330435,1.740454415,6.172333183,1.914756183,7.105360292,2.381269737,6.828528073,2.786265021,6.387647131,2.755505885,5.295697822,2.453041053
439,GC,6,B,7.260309278,2.842783505,6.75,3.028350515,6.278350515,3.136597938,5.18814433,3.283505155,4.615979381,3.283505155,3.711340206,3.190721649,2.775773196,2.865979381,2.288659794,2.641752577,2.056701031,2.471649485,2.280927835,2.425257732,2.659793814,2.417525773,3.471649485,2.201030928,4.701030928,2.038659794,5.234536082,2.069587629,5.914948454,2.077319588,6.858247423,2.270618557,6.757731959,2.865979381,6.239690722,2.858247423,5.149484536,2.742268041
440,GC,7,B,6.964196885,2.836698511,6.512672032,3.012716675,6.015229398,3.050981493,5.081567837,3.043328529,4.545860384,3.028022602,3.788216987,2.997410747,2.655578373,2.760168875,2.249971301,2.698945167,2.104564993,2.614762567,2.249971301,2.492315149,2.5867017,2.446397367,3.505057333,2.094361041,4.760143366,1.994872514,5.158097473,2.010178442,5.923393834,2.102014005,6.612160559,2.308644022,6.520324996,2.813739621,5.99992347,2.821392584,5.089220801,2.576497749
441,GC,8,B,6.853758285,2.935859797,6.39991795,3.058935142,5.923000987,3.105088396,5.107626825,3.128165024,4.561479981,3.151241651,3.715336983,3.24354816,2.507660158,3.151241651,1.946128896,3.097396187,1.769208087,2.98970526,1.976897732,2.897398751,2.361508186,2.897398751,3.292265484,2.428173998,4.476865681,2.089716799,5.123011243,2.082024589,5.599928206,2.051255753,6.638376431,2.497403879,6.384533532,2.874322124,5.938385405,2.851245497,4.946090435,2.628171434
442,GC,9,B,6.737975395,3.191536212,6.256136324,3.300338583,5.813155243,3.315881778,4.810619111,3.323653376,4.235520865,3.362511366,3.403959888,3.370282964,2.183819015,3.16044982,1.764152727,3.106048635,1.569862779,3.01278946,1.748609532,2.865129099,2.113874634,2.795184718,2.984293601,2.398833224,4.289922051,2.157913689,4.77953272,2.150142091,5.541149316,2.220086472,6.535913849,2.771869924,6.248364726,3.098277037,5.820926841,3.090505439,4.763989524,2.725240337
443,LN,1,B,2.931215666,7.266972171,2.71748119,6.768258395,2.57499154,6.279722451,2.442679721,5.160160912,2.503746714,4.620735806,2.595347204,3.725086575,2.859970841,2.381612728,2.788726015,2.01521077,2.788726015,1.750587134,3.012638323,1.903254616,3.256906295,2.463035386,3.613130421,3.5113521,3.664019582,4.763225457,3.694553079,5.149983079,3.552063428,6.1372328,3.368862449,6.961637206,2.890504337,6.778436227,2.880326505,6.279722451,2.95157133,5.190694408
444,LN,10,B,2.904302709,6.873171891,2.676919579,6.397734437,2.480543239,6.056659742,2.222153318,4.950750881,2.242824512,4.351286265,2.242824512,3.534774116,2.521885626,2.387522868,2.563228014,1.819065042,2.645912788,1.633024299,2.790611144,1.808729445,2.893967112,2.325509287,3.328062179,3.235041807,3.524438519,4.413299846,3.483096131,4.940415284,3.410746954,5.643235869,3.307390985,6.542432793,2.831953531,6.397734437,2.811282337,6.004981758,2.852624725,4.930079687
445,LN,11,B,3.12040838,6.7356388,2.797259292,6.240816759,2.635684748,5.857077217,2.251945206,4.877531545,2.21155157,4.241331778,2.282240433,3.302179742,2.746767247,2.120665889,2.898243382,1.666237484,3.009325881,1.423875668,3.12040838,1.635942257,3.130506789,2.029780208,3.281982924,3.110309971,3.433459059,4.281725414,3.473852695,4.776547455,3.483951104,5.564223357,3.473852695,6.33170244,3.01942429,6.23071835,2.958833836,5.776289946,2.797259292,4.736153819
446,LN,12,B,2.850945786,7.342723679,2.635586572,6.860729247,2.420227358,6.460776421,2.204868144,5.414745953,2.235633746,4.789178712,2.338185752,3.968762659,2.686862575,2.594565769,2.75864898,2.204868144,2.861200987,2.020274532,2.984263395,2.194612943,3.035539398,2.594565769,3.271409013,3.896976254,3.414981823,4.963517124,3.425237023,5.445511555,3.332940217,6.13261,3.230388211,6.973536455,2.768904181,6.881239649,2.717628177,6.450521221,2.768904181,5.68138117
447,LN,13,B,3.083883148,6.83950322,2.778548183,6.412034269,2.605525036,6.045632311,2.269656574,4.9667821,2.259478742,4.396823499,2.300190071,3.287439792,2.544458043,1.964321609,2.615702868,1.536852658,2.758192519,1.323118182,2.839615176,1.577563987,2.839615176,1.954143777,3.18566147,2.819259512,3.409573778,4.35611217,3.460462939,4.9667821,3.470640771,5.719941681,3.368862449,6.534168255,2.982104827,6.452745597,2.910860001,5.943853989,2.921037834,4.9667821
448,LN,14,B,2.86355682,6.81799243,2.636290406,6.257401941,2.454477275,5.772566924,2.257513049,4.545328286,2.318117426,3.969586703,2.499930557,3.060521046,2.984765575,1.681771466,2.939312292,1.196936449,3.015067763,1.015123317,3.1817298,1.196936449,3.302938555,1.621167089,3.469600592,3.030218858,3.515053875,4.090795458,3.545356063,4.545328286,3.49990278,5.499847226,3.28778746,6.454366167,2.818103538,6.242250847,2.75749916,5.696811452,2.848405726,4.560479381
449,LN,15,B,2.961749162,7.063415528,2.646236365,6.51381259,2.503746714,6.096521471,2.269656574,5.078738254,2.290012239,4.407001331,2.320545735,3.56224126,2.493568882,2.279834407,2.381612728,1.882898952,2.401968393,1.587741819,2.625880701,1.832009791,2.819259512,2.218767414,3.256906295,3.297617624,3.5113521,4.508779652,3.501174267,5.048204758,3.490996435,5.709763849,3.287439792,6.707191402,2.870148673,6.523990423,2.778548183,6.055810143,2.839615176,5.017671261
450,LN,16,B,3.087179487,6.697435897,2.841025641,6.287179487,2.646153846,5.835897436,2.451282051,4.769230769,2.420512821,4.174358974,2.492307692,3.271794872,2.820512821,2,2.861538462,1.6,3.005128205,1.364102564,3.097435897,1.620512821,3.138461538,1.979487179,3.497435897,2.707692308,3.671794872,4.174358974,3.671794872,4.748717949,3.558974359,5.620512821,3.456410256,6.420512821,2.974358974,6.246153846,2.943589744,5.805128205,2.933333333,4.748717949
451,LN,17,B,2.868607185,6.838193889,2.646391136,6.434164708,2.484779463,6.040236256,2.282764873,5.030163304,2.313067061,4.403918073,2.414074357,3.61606117,2.706995513,2.424175086,2.787801349,2.020145905,2.898909374,1.808030585,2.96961448,2.030246635,3.010017399,2.484779463,3.252434907,3.343341473,3.363542932,4.545328286,3.383744391,5.020062574,3.343341473,5.646307805,3.262535637,6.504869814,2.75749916,6.424063978,2.706995513,5.999833338,2.787801349,5.040264033
452,LN,18,B,2.717865091,7.230546752,2.512743198,6.799790776,2.348645683,6.399803083,2.133267694,5.292144857,2.174292073,4.728059649,2.215316452,3.835779412,2.574279766,2.60504805,2.60504805,2.194804262,2.738377281,2.030706747,2.830682133,2.205060357,2.922986985,2.625560239,3.189645447,3.528096571,3.353742962,4.820364502,3.343486867,5.271632668,3.312718583,6.030583674,3.148621068,6.953632196,2.635816334,6.789534681,2.635816334,6.358778704,2.635816334,5.36393752
453,LN,19,B,3.022900763,6.605597964,2.788804071,6.13740458,2.595419847,5.720101781,2.351145038,4.834605598,2.330788804,4.284987277,2.279898219,3.389312977,2.463104326,2.31043257,2.432569975,1.944020356,2.452926209,1.770992366,2.615776081,1.842239186,2.819338422,2.239185751,3.195928753,2.992366412,3.419847328,4.315521628,3.491094148,4.824427481,3.409669211,5.465648855,3.287531807,6.340966921,2.941475827,6.13740458,2.890585242,5.679389313,2.900763359,4.753180662
454,LN,2,B,2.964011364,6.953632196,2.779401659,6.543388409,2.625560239,6.184425095,2.420438345,5.138303437,2.43069444,4.430632904,2.594791955,3.466560003,2.953755269,2.338389588,3.015291837,1.876865327,3.189645447,1.692255623,3.251182015,1.917889706,3.271694204,2.328133493,3.558864855,3.251182015,3.579377045,4.543449945,3.640913613,5.025486395,3.610145329,5.528035035,3.41527953,6.686973734,2.974267458,6.584412787,2.902474796,6.122888527,3.046060121,5.107535153
455,LN,20,B,2.890246943,7.703932873,2.656177648,7.245971209,2.472992983,6.89995573,2.228746762,5.729609257,2.218569837,5.180055261,2.320339095,4.304839637,2.605293019,2.890246943,2.635823797,2.472992983,2.757946907,2.25927754,2.869893091,2.442462205,2.910600795,2.869893091,3.2667932,3.897762603,3.38891631,5.169878335,3.409270162,5.64819385,3.368562458,6.421640215,3.2667932,7.347740468,2.808831536,7.276501987,2.757946907,6.838894175,2.788477685,5.760140034
456,LN,21,B,2.861538462,6.882051282,2.625641026,6.461538462,2.502564103,6.020512821,2.287179487,4.994871795,2.307692308,4.328205128,2.38974359,3.487179487,2.574358974,2.246153846,2.594871795,1.764102564,2.635897436,1.507692308,2.81025641,1.702564103,2.902564103,2.123076923,3.323076923,3.18974359,3.466666667,4.441025641,3.466666667,4.912820513,3.425641026,5.733333333,3.230769231,6.584615385,2.81025641,6.430769231,2.81025641,5.98974359,2.830769231,4.912820513
457,LN,22,B,3.1043257,6.839694656,2.910941476,6.381679389,2.717557252,5.933842239,2.534351145,4.783715013,2.575063613,4.132315522,2.697201018,3.27735369,3.114503817,2.066157761,3.195928753,1.720101781,3.307888041,1.526717557,3.399491094,1.730279898,3.440203562,2.076335878,3.633587786,3.155216285,3.694656489,4.356234097,3.694656489,4.79389313,3.633587786,5.648854962,3.480916031,6.534351145,3.043256997,6.371501272,2.972010178,5.872773537,3.043256997,4.79389313
458,LN,23,B,2.871706512,6.738254208,2.646072429,6.307498231,2.533255387,5.917766633,2.358901777,4.86138888,2.420438345,4.235767105,2.522999292,3.548608761,2.738377281,2.461462724,2.75888947,1.999938463,2.748633375,1.753792191,2.922986985,1.887121422,3.169133257,2.502487103,3.39476734,3.333230772,3.446047814,4.369096335,3.476816098,4.892157164,3.374255151,5.702388644,3.220413731,6.471595746,2.789657754,6.317754326,2.799913849,5.886998349,2.892218701,4.88190107
459,LN,24,B,3.056049799,7.147874866,2.727883378,6.573583629,2.60482097,6.224906806,2.379206555,5.107089933,2.389461756,4.5943299,2.502268963,3.661106639,2.748393779,2.502268963,2.779159381,2.102316137,2.840690585,1.886956923,3.025284197,2.092060936,3.076560201,2.45099296,3.425237023,3.37396102,3.589320234,4.6045851,3.599575435,5.086579532,3.507278629,5.886485184,3.384216221,6.778687642,2.902221789,6.614604431,2.891966589,6.13261,2.91247699,5.086579532
460,LN,25,B,3.097435897,7.158974359,2.923076923,6.666666667,2.830769231,6.246153846,2.646153846,5.046153846,2.707692308,4.430769231,2.861538462,3.497435897,2.974358974,2.328205128,2.728205128,1.866666667,2.697435897,1.682051282,2.923076923,1.723076923,3.333333333,2.205128205,3.897435897,3.21025641,3.948717949,4.717948718,3.928205128,5.066666667,3.764102564,6.01025641,3.497435897,6.841025641,3.117948718,6.666666667,3.097435897,6.225641026,3.302564103,5.107692308
461,LN,26,B,2.828282828,6.747474747,2.707070707,6.333333333,2.464646465,5.949494949,2.252525253,4.96969697,2.232323232,4.404040404,2.232323232,3.575757576,2.353535354,2.424242424,2.272727273,2.03030303,2.282828283,1.818181818,2.434343434,1.95959596,2.656565657,2.303030303,3.070707071,3.232323232,3.383838384,4.414141414,3.353535354,4.888888889,3.333333333,5.666666667,3.242424242,6.373737374,2.828282828,6.303030303,2.777777778,5.929292929,2.737373737,4.909090909
